ResponseId,MainBranch,Employment,Country,US_State,UK_Country,EdLevel,Age1stCode,LearnCode,YearsCode,YearsCodePro,DevType,OrgSize,Currency,CompTotal,CompFreq,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,NEWStuck,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,NEWOtherComms,Age,Gender,Trans,Sexuality,Ethnicity,Accessibility,MentalHealth,SurveyLength,SurveyEase,ConvertedCompYearly
6689,I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,England,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5 - 10 years,Books / Physical media,40,24,"Developer, front-end;Developer, full-stack;Developer, back-end;DevOps specialist",20 to 99 employees,GBP	Pound sterling,64000,Yearly,C#;Erlang;F#;Go;JavaScript;Python;Rust;TypeScript,NA,Microsoft SQL Server,NA,AWS;Microsoft Azure,NA,ASP.NET Core ;React.js,NA,.NET Core / .NET 5,NA,Docker;Git,NA,Visual Studio Code,NA,MacOS,Visit Stack Overflow;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per week,"Yes, somewhat",No,45-54 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,82726
6690,I am a developer by profession,Employed full-time,United States of America,Massachusetts,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",5 - 10 years,"Other online resources (ex: videos, blogs, etc);Friend or family member;Other (please specify):;Colleague",32,25,"Developer, mobile;Developer, front-end;Designer","5,000 to 9,999 employees",USD	United States dollar,155000,Yearly,HTML/CSS;JavaScript,HTML/CSS;JavaScript;Ruby;TypeScript,MariaDB;MongoDB;MySQL;PostgreSQL,MariaDB;MongoDB;MySQL;PostgreSQL,AWS,AWS,Angular;Angular.js;Drupal;jQuery;React.js;Vue.js,React.js;Ruby on Rails;Svelte;Vue.js,NA,NA,NA,NA,Sublime Text;Vim;Visual Studio Code,Vim;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Meditate;Play games;Panic,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,"Yes, somewhat",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,Prefer not to say,Appropriate in length,Neither easy nor difficult,155000
6691,I am a developer by profession,"Student, full-time",Canada,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Courses or Certification",5,NA,NA,NA,NA,NA,NA,Bash/Shell;Go;Java;JavaScript;Matlab;Python;SQL,Bash/Shell;C;C++;Go;Julia;Python;Rust;Scala,DynamoDB;Elasticsearch;Firebase;IBM DB2;MySQL;PostgreSQL,MongoDB;PostgreSQL,AWS;Google Cloud Platform;Heroku,AWS;Google Cloud Platform,Flask,Django;Flask,Keras;NumPy;Pandas;TensorFlow;Torch/PyTorch,Keras;NumPy;TensorFlow;Torch/PyTorch,Docker;Git,Docker;Git,IPython/Jupyter;Vim;Visual Studio Code,IPython/Jupyter;Visual Studio Code,Linux-based,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,"Yes, definitely",No,18-24 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,None of the above,Appropriate in length,Easy,NA
6692,I am a developer by profession,"Student, full-time",France,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,Online Forum;Books / Physical media,8,NA,NA,NA,NA,NA,NA,Assembly;Bash/Shell;C;C++;Dart;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;PowerShell;Python;R;Rust;SQL;TypeScript,Go;HTML/CSS;Node.js;Python;SQL;TypeScript,MariaDB;MongoDB;Oracle;PostgreSQL;Redis;SQLite,MariaDB;PostgreSQL;Redis;SQLite,AWS;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure,DigitalOcean;Heroku,Express;Flask;React.js,React.js;Svelte,Flutter,.NET Core / .NET 5,Ansible;Docker;Git;Kubernetes;Terraform,Ansible;Docker;Git;Kubernetes,Android Studio;IntelliJ;RStudio;Visual Studio Code;Webstorm,IntelliJ;Visual Studio Code;Webstorm,MacOS,Google it;Panic,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",No,18-24 years old,Man,No,NA,White or of European descent,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,NA
6693,"I used to be a developer by profession, but no longer am",Employed full-time,United States of America,Nebraska,NA,"Associate degree (A.A., A.S., etc.)",5 - 10 years,"Other online resources (ex: videos, blogs, etc);School;Online Courses or Certification;Books / Physical media",25,20,Engineering manager,NA,NA,NA,NA,C#;HTML/CSS;Java;JavaScript;Perl;PHP;PowerShell;SQL;VBA,C#;HTML/CSS;Java;JavaScript;SQL,IBM DB2;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,Microsoft SQL Server,NA,NA,ASP.NET;ASP.NET Core ;jQuery,Angular;Angular.js;ASP.NET Core ;jQuery;React.js;Vue.js,.NET Framework;.NET Core / .NET 5,.NET Framework;.NET Core / .NET 5,NA,NA,Android Studio;Notepad++;Visual Studio;Visual Studio Code,Android Studio;Notepad++;Visual Studio;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,"No, not really",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,NA
6694,I am a developer by profession,Employed full-time,Mexico,NA,NA,"Professional degree (JD, MD, etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification;Colleague;Books / Physical media",11,8,"Developer, full-stack;Engineer, data;Database administrator;Data or business analyst",100 to 499 employees,MXN	Mexican peso,17000,Monthly,HTML/CSS;Java;Python;SQL,HTML/CSS;JavaScript;Python;Rust;SQL,PostgreSQL,PostgreSQL,AWS,AWS,Flask,Django;Flask;React.js,NA,NA,Git,Docker;Git,NetBeans;Sublime Text;Visual Studio Code,NetBeans;Sublime Text;Visual Studio Code,Linux-based,Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later;Panic,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per month or weekly,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,Hispanic or Latino/a/x,None of the above,None of the above,Too short,Easy,10992
6695,I am a developer by profession,Employed full-time,Canada,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5 - 10 years,Other (please specify):,15,2,"Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end","1,000 to 4,999 employees",USD	United States dollar,200000,Yearly,C;Go;JavaScript;Python;Rust;SQL;TypeScript,C;C++;Rust;SQL,MySQL,NA,Google Cloud Platform,Google Cloud Platform,React.js,NA,NA,NA,Git;Kubernetes,Git;Unreal Engine,Visual Studio Code,Visual Studio Code,Linux-based,Go for a walk or other physical activity;Google it;Do other work and come back later;Panic,Stack Overflow;Stack Exchange,A few times per week,Not sure/can't remember,NA,"No, not at all",Yes,18-24 years old,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Appropriate in length,Easy,200000
6696,I am a student who is learning to code,"Student, full-time",India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School",5,NA,NA,NA,NA,NA,NA,C;C++;Java;Python,C;C++;Java;Python,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Android Studio;IntelliJ;PyCharm;Visual Studio Code,Android Studio;IntelliJ;PyCharm;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,Neutral,No,18-24 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
6697,I am a student who is learning to code,"Not employed, but looking for work",Poland,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",25 - 34 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification;Books / Physical media",Less than 1 year,NA,Student,NA,NA,NA,NA,Java,Java;Python,Microsoft SQL Server;Oracle,NA,NA,NA,NA,NA,NA,NA,Git,Docker;Git,Eclipse;IntelliJ;Sublime Text,IntelliJ;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",No,25-34 years old,Man,No,NA,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,NA
6698,I am a developer by profession,Employed full-time,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,Online Courses or Certification,2,1,"Engineer, data",500 to 999 employees,INR	Indian rupee,NA,Monthly,C;C++;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript,JavaScript;Node.js;PowerShell;Python;SQL;TypeScript,DynamoDB;MySQL,MySQL,AWS,AWS,Angular;Flask,Angular,Apache Spark;Cordova;Hadoop;NumPy;Pandas,Apache Spark;Hadoop;NumPy;Pandas,Git,Git;Yarn,IPython/Jupyter;PyCharm;Sublime Text;Visual Studio Code,IPython/Jupyter;PyCharm;Sublime Text;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Daily or almost daily,No,NA,Neutral,No,18-24 years old,Man,No,NA,South Asian,None of the above,None of the above,Appropriate in length,Easy,NA
6699,I am a developer by profession,Employed full-time,Germany,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);Books / Physical media",22,17,"Developer, embedded applications or devices","10,000 or more employees",EUR European Euro,74000,Yearly,Bash/Shell;C;C++;HTML/CSS;JavaScript;Python,Bash/Shell;C++;Python;Rust,Elasticsearch;PostgreSQL,Elasticsearch,NA,NA,Express,NA,NumPy,NumPy;Pandas,Ansible;Docker;Git,Ansible;Docker;Git,Vim,Vim,Linux-based,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Neutral,No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,79993
6700,I am a developer by profession,Employed part-time,Ireland,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);Colleague",4,1,"Developer, back-end",I don’t know,GBP	Pound sterling,44000,Yearly,C;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL,NA,MariaDB;MySQL;PostgreSQL;SQLite,MariaDB;MySQL;PostgreSQL;SQLite,AWS;Google Cloud Platform;Microsoft Azure,NA,Express;Flask;jQuery;Symfony;Vue.js,Vue.js,NA,NA,NA,NA,Android Studio;Eclipse;IntelliJ;Notepad++;PyCharm;Vim;Visual Studio;Visual Studio Code,Notepad++;Vim;Visual Studio;Visual Studio Code,Windows,Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,Neutral,No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,56874
6701,I am a developer by profession,Employed full-time,United States of America,Wisconsin,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5 - 10 years,School;Friend or family member;Books / Physical media,22,7,"Developer, embedded applications or devices","10,000 or more employees",USD	United States dollar,108000,Yearly,Bash/Shell;C;C#;PowerShell;Python,C;C#;PowerShell;Python,NA,NA,NA,NA,NA,NA,.NET Framework;.NET Core / .NET 5;NumPy,.NET Framework;.NET Core / .NET 5,NA,NA,Eclipse;Notepad++;Visual Studio,Eclipse;Notepad++;Visual Studio,Windows,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per month or weekly,"Yes, definitely",No,25-34 years old,Man,No,Straight / Heterosexual,Prefer not to say,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,108000
6702,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,United States of America,NA,NA,Some college/university study without earning a degree,5 - 10 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);School;Online Forum;Friend or family member;Online Courses or Certification;Colleague;Books / Physical media",40,25,"Engineer, data;Data scientist or machine learning specialist;Developer, back-end;Academic researcher;DevOps specialist;Designer;Engineering manager;Engineer, site reliability;System administrator;Product manager;Educator",I don’t know,USD	United States dollar,NA,Yearly,Bash/Shell;C++;HTML/CSS;JavaScript;Perl;Python;Ruby,Assembly;C++;Julia;LISP;Perl;Python;Rust;Swift,PostgreSQL;SQLite,NA,AWS,AWS;Google Cloud Platform;Heroku,NA,NA,NumPy;Qt;TensorFlow;Torch/PyTorch,Flutter;NumPy;TensorFlow;Torch/PyTorch,Git,NA,Emacs;Vim,Emacs,MacOS,Go for a walk or other physical activity;Do other work and come back later;Meditate,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not really",Yes,45-54 years old,Prefer not to say,No,Prefer not to say,Prefer not to say,Prefer not to say,None of the above,Appropriate in length,Easy,NA
6703,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Germany,NA,NA,Some college/university study without earning a degree,11 - 17 years,School;Online Forum;Other (please specify):;Colleague,9,3,System administrator,20 to 99 employees,EUR European Euro,2500,Monthly,Bash/Shell;C#;PowerShell;SQL,Bash/Shell;C#;Haskell;JavaScript;Node.js;PowerShell;SQL,NA,NA,NA,NA,NA,NA,.NET Framework,.NET Framework;.NET Core / .NET 5,Docker;Git;Unity 3D,Docker;Git;Unity 3D,Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not really",No,25-34 years old,Prefer not to say,No,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Too long,Easy,32424
6704,I am a developer by profession,Employed full-time,South Africa,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School;Online Courses or Certification;Books / Physical media,17,16,"Developer, desktop or enterprise applications;Developer, back-end",100 to 499 employees,ZAR	South African rand,750480,Yearly,C#;HTML/CSS;JavaScript;SQL,C#;Delphi;HTML/CSS;JavaScript;Rust;TypeScript,Microsoft SQL Server,DynamoDB;MongoDB,Microsoft Azure,AWS;Oracle Cloud Infrastructure,ASP.NET;ASP.NET Core ;jQuery;Vue.js,ASP.NET;ASP.NET Core ;Vue.js,.NET Framework;.NET Core / .NET 5,.NET Core / .NET 5,Git,Docker;Git;Xamarin,Notepad++;Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows,Call a coworker or friend;Google it,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Daily or almost daily,"Yes, somewhat",Yes,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,50069
6705,I am a developer by profession,Employed full-time,Italy,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);School;Online Courses or Certification;Books / Physical media",10,3,"Developer, full-stack",100 to 499 employees,EUR European Euro,31000,Monthly,HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript,Go;Python,DynamoDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,MongoDB;Redis,AWS;Google Cloud Platform,DigitalOcean;Google Cloud Platform;Microsoft Azure,Django;Express;Flask;Gatsby;React.js,Django;React.js,Pandas,Apache Spark;Pandas,Docker;Git;Kubernetes;Yarn,Docker;Git,Notepad++;PyCharm;Visual Studio Code,PyCharm,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,402120
6706,I code primarily as a hobby,"Student, full-time",United States of America,Minnesota,NA,Primary/elementary school,5 - 10 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);School;Friend or family member",6,NA,NA,NA,NA,NA,NA,Java;Python,Java;Python,Firebase,Firebase,NA,NA,NA,NA,Keras;NumPy;Pandas;TensorFlow,Keras;NumPy;TensorFlow,NA,NA,Android Studio;Eclipse;IPython/Jupyter;Notepad++,Android Studio;Eclipse;IPython/Jupyter;Notepad++,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later;Panic,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,A few times per month or weekly,"Yes, somewhat",No,Under 18 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,NA
6707,I am a developer by profession,Employed full-time,Germany,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification",12,6,"Developer, front-end;Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end;Designer","10,000 or more employees",EUR European Euro,5200,Monthly,HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript,Kotlin,DynamoDB;Oracle;PostgreSQL,NA,AWS,NA,Angular;Express,Svelte;Vue.js,NA,NA,Docker;Git;Kubernetes,Kubernetes;Unity 3D;Unreal Engine,IntelliJ;Visual Studio Code;Webstorm,NA,Linux-based,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,"No, not really",Yes,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,67452
