Respondent,Professional,ProgramHobby,Country,University,EmploymentStatus,FormalEducation,MajorUndergrad,HomeRemote,CompanySize,CompanyType,YearsProgram,YearsCodedJob,YearsCodedJobPast,DeveloperType,WebDeveloperType,MobileDeveloperType,NonDeveloperType,CareerSatisfaction,JobSatisfaction,ExCoderReturn,ExCoderNotForMe,ExCoderBalance,ExCoder10Years,ExCoderBelonged,ExCoderSkills,ExCoderWillNotCode,ExCoderActive,PronounceGIF,ProblemSolving,BuildingThings,LearningNewTech,BoringDetails,JobSecurity,DiversityImportant,AnnoyingUI,FriendsDevelopers,RightWrongWay,UnderstandComputers,SeriousWork,InvestTimeTools,WorkPayCare,KinshipDevelopers,ChallengeMyself,CompetePeers,ChangeWorld,JobSeekingStatus,HoursPerWeek,LastNewJob,AssessJobIndustry,AssessJobRole,AssessJobExp,AssessJobDept,AssessJobTech,AssessJobProjects,AssessJobCompensation,AssessJobOffice,AssessJobCommute,AssessJobRemote,AssessJobLeaders,AssessJobProfDevel,AssessJobDiversity,AssessJobProduct,AssessJobFinances,ImportantBenefits,ClickyKeys,JobProfile,ResumePrompted,LearnedHiring,ImportantHiringAlgorithms,ImportantHiringTechExp,ImportantHiringCommunication,ImportantHiringOpenSource,ImportantHiringPMExp,ImportantHiringCompanies,ImportantHiringTitles,ImportantHiringEducation,ImportantHiringRep,ImportantHiringGettingThingsDone,Currency,Overpaid,TabsSpaces,EducationImportant,EducationTypes,SelfTaughtTypes,TimeAfterBootcamp,CousinEducation,WorkStart,HaveWorkedLanguage,WantWorkLanguage,HaveWorkedFramework,WantWorkFramework,HaveWorkedDatabase,WantWorkDatabase,HaveWorkedPlatform,WantWorkPlatform,IDE,AuditoryEnvironment,Methodology,VersionControl,CheckInCode,ShipIt,OtherPeoplesCode,ProjectManagement,EnjoyDebugging,InTheZone,DifficultCommunication,CollaborateRemote,MetricAssess,EquipmentSatisfiedMonitors,EquipmentSatisfiedCPU,EquipmentSatisfiedRAM,EquipmentSatisfiedStorage,EquipmentSatisfiedRW,InfluenceInternet,InfluenceWorkstation,InfluenceHardware,InfluenceServers,InfluenceTechStack,InfluenceDeptTech,InfluenceVizTools,InfluenceDatabase,InfluenceCloud,InfluenceConsultants,InfluenceRecruitment,InfluenceCommunication,StackOverflowDescribes,StackOverflowSatisfaction,StackOverflowDevices,StackOverflowFoundAnswer,StackOverflowCopiedCode,StackOverflowJobListing,StackOverflowCompanyPage,StackOverflowJobSearch,StackOverflowNewQuestion,StackOverflowAnswer,StackOverflowMetaChat,StackOverflowAdsRelevant,StackOverflowAdsDistracting,StackOverflowModeration,StackOverflowCommunity,StackOverflowHelpful,StackOverflowBetter,StackOverflowWhatDo,StackOverflowMakeMoney,Gender,HighestEducationParents,Race,SurveyLong,QuestionsInteresting,QuestionsConfusing,InterestedAnswers,Salary,ExpectedSalary
7044,Professional developer,"Yes, both",Australia,No,"Independent contractor, freelancer, or self-employed",Secondary school,NA,All or almost all the time (I'm full-time remote),NA,NA,4 to 5 years,2 to 3 years,NA,Web developer; Mobile developer; Developer with a statistics or mathematics background; Database administrator; Systems administrator; DevOps specialist,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Somewhat agree,Strongly agree,I am actively looking for a job,1,Between 1 and 2 years ago,Important,Important,Somewhat important,Important,Very important,Somewhat important,Somewhat important,Not very important,Important,Important,Somewhat important,Important,Important,Important,Somewhat important,Equipment; Professional development sponsorship; Remote options; Meals,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spaces,Not very important,Self-taught; Open source contributions,Official documentation; Stack Overflow Q&A; Built-in help,NA,NA,10:00 AM,JavaScript; PHP; Python; SQL,C++; JavaScript,Node.js,AngularJS; Node.js,MongoDB; MySQL; PostgreSQL,PostgreSQL,Mac OS; WordPress; Amazon Web Services (AWS),Android; Mac OS; Raspberry Pi; WordPress,Atom; Vim,Turn on some music,NA,Git,Multiple times a day,Somewhat agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Disagree,Customer satisfaction; Benchmarked product performance; Peers' rating,Somewhat satisfied,Somewhat satisfied,Satisfied,Satisfied,Satisfied,Not very satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I have created a CV or Developer Story on Stack Overflow,8,Desktop; Android app,At least once each week,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Once or twice,Several times,Once or twice,Somewhat agree,Strongly disagree,Disagree,Agree,Agree,Agree,Somewhat agree,Disagree,Male,A doctoral degree,White or of European descent,Disagree,Somewhat agree,Disagree,Strongly agree,NA,NA
7045,Professional developer,"Yes, both",Argentina,No,Employed part-time,Professional degree,Computer programming or Web development,"More than half, but not all, the time",100 to 499 employees,Government agency or public school/university,17 to 18 years,18 to 19 years,NA,Web developer; Mobile developer; Graphics programming; Desktop applications developer,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Somewhat agree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Agree,Disagree,Somewhat agree,Disagree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,LinkedIn,I received bad news about the future of my company or depart,I was contacted directly by someone at the company (e.g. internal recruiter),Somewhat important,Important,Somewhat important,Not at all important,Not very important,Important,Important,Not very important,Not at all important,Important,NA,NA,Both,Very important,Part-time/evening course; On-the-job training; Open source contributions,NA,NA,NA,8:00 AM,C#; JavaScript; Smalltalk,C++; JavaScript; Smalltalk,Node.js,AngularJS,SQL Server; MySQL; SQLite,MongoDB; Oracle,Android; Windows Desktop; Arduino; WordPress,Android; Windows Phone; Windows Desktop,Emacs; Notepad++; Sublime Text; Android Studio; Eclipse; PHPStorm; Visual Studio,Turn on some music,Extreme; Pair; Kanban,Subversion,Never,Agree,Agree,Disagree,Disagree,Somewhat agree,Strongly disagree,Somewhat agree,Hours worked; Commit frequency; Release frequency,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Not very satisfied,No influence at all,No influence at all,No influence at all,No influence at all,Some influence,Some influence,Some influence,No influence at all,No influence at all,Some influence,No influence at all,"I've visited Stack Overflow, but haven't logged in/created an account",9,Desktop; Other phone browser,At least once each week,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Disagree,Male,A professional degree,Hispanic or Latino/Latina,Strongly agree,Agree,Disagree,Agree,NA,NA
7046,Used to be a professional developer,"Yes, both",United States,No,"Not employed, and not looking for work",Master's degree,Computer science or software engineering,NA,NA,NA,20 or more years,NA,20 or more years,NA,NA,NA,NA,7,NA,Somewhat agree,Disagree,Agree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I am not interested in new job opportunities,NA,More than 4 years ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vacation/days off; Professional development sponsorship; Expected work hours; Remote options; Child/elder care,Yes,LinkedIn; Other,NA,NA,Important,Not very important,Very important,Somewhat important,Somewhat important,Not very important,Not very important,Somewhat important,Not very important,Very important,NA,NA,Spaces,NA,NA,NA,NA,NA,10:00 AM,Perl; SQL,Perl; SQL,NA,NA,MySQL,MySQL,Mainframe,Arduino; Mainframe,Emacs; TextMate,Turn on some music,Waterfall; Agile; Extreme; Pair,Git,A few times a month,Somewhat agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,Customer satisfaction; On time/in budget; Peers' rating,Satisfied,Very satisfied,Very satisfied,Not very satisfied,Very satisfied,Very satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",7,NA,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Strongly disagree,Somewhat agree,Disagree,Strongly disagree,Strongly agree,Agree,Somewhat agree,Strongly disagree,Female,A doctoral degree,White or of European descent,Disagree,Agree,Disagree,Strongly agree,NA,NA
7047,Student,No,Trinidad and Tobago,No,Employed full-time,Master's degree,A humanities discipline,Never,500 to 999 employees,Government agency or public school/university,6 to 7 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Agree,Agree,Disagree,Agree,Agree,Somewhat agree,Strongly disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,"I'm not actively looking, but I am open to new opportunities",5,More than 4 years ago,Somewhat important,Important,Important,Very important,Very important,Not very important,Very important,Very important,Important,Very important,Somewhat important,Very important,Important,Important,Very important,Retirement; Annual bonus; Vacation/days off; Health benefits; Expected work hours,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. dollars ($),NA,Tabs,NA,NA,NA,NA,NA,10:00 AM,JavaScript; Ruby,PHP; Python; R,Node.js,AngularJS,Oracle,MongoDB; MySQL,Windows Desktop; Linux Desktop; WordPress,Raspberry Pi; SharePoint; Amazon Web Services (AWS); Microsoft Azure,Atom; Sublime Text,Keep the room absolutely quiet,Evidence-based SWE,Git,Never,Disagree,Somewhat agree,Disagree,Disagree,Somewhat agree,Somewhat agree,Agree,Bugs found; Customer satisfaction; Benchmarked product performance; On time/in budget; Revenue performance,Not very satisfied,Not very satisfied,Not very satisfied,Somewhat satisfied,Not very satisfied,Somewhat satisfied,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",5,Desktop,Several times,Once or twice,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Disagree,Disagree,Disagree,Disagree,Somewhat agree,Agree,Disagree,Disagree,Male,A master's degree,Black or of African descent,Strongly agree,Agree,Somewhat agree,Agree,NA,NA
7048,Professional developer,"Yes, I program as a hobby",Canada,No,Employed full-time,Master's degree,Computer science or software engineering,"Less than half the time, but at least one day each week","10,000 or more employees",Publicly-traded corporation,20 or more years,20 or more years,NA,Web developer; Mobile developer; Developer with a statistics or mathematics background; Desktop applications developer,NA,NA,NA,10,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",1,Less than a year ago,Important,Important,Important,Very important,Important,Important,Very important,Important,Very important,Not very important,Important,Very important,Somewhat important,Not very important,Important,Stock options; Annual bonus; Vacation/days off; Health benefits; Remote options,No,LinkedIn,A recruiter contacted me,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Not very important,Important,Not very important,Not very important,Not very important,Not very important,Somewhat important,Not very important,Important,NA,NA,Tabs,Very important,Bootcamp; Industry certification; On-the-job training; Self-taught; Coding competition,Official documentation; Trade book; Stack Overflow Q&A; Non-Stack online communities; Company internal community,I already had a job as a developer when I started the program,NA,8:00 AM,C#; Java; Objective-C; SQL,Java; Objective-C; SQL,NA,NA,Redis; Oracle,Redis; Oracle,iOS; Windows Desktop; Linux Desktop; Mac OS; Amazon Web Services (AWS); Microsoft Azure,iOS; Windows Desktop; Linux Desktop; Mac OS; Amazon Web Services (AWS),Notepad++; Vim; Eclipse; IntelliJ; Visual Studio; Xcode,Keep the room absolutely quiet,Waterfall; Scrum; Kanban; Domain-driven design,Git,Once a day,Agree,Somewhat agree,Disagree,Strongly agree,Agree,Disagree,Strongly agree,Bugs found; Hours worked; Release frequency; Customer satisfaction; Benchmarked product performance; On time/in budget; Revenue performance; Manager's rating; Peers' rating,Very satisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Some influence,No influence at all,No influence at all,No influence at all,No influence at all,Not much influence,No influence at all,No influence at all,No influence at all,No influence at all,A lot of influence,"I've visited Stack Overflow, but haven't logged in/created an account",9,Desktop,Several times,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Strongly disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Male,A master's degree,White or of European descent,Strongly agree,Agree,Disagree,Strongly agree,NA,NA
7049,Professional developer,"Yes, both",United Arab Emirates,No,Employed full-time,Master's degree,A non-computer-focused engineering discipline,Never,10 to 19 employees,Pre-series A startup,6 to 7 years,3 to 4 years,NA,Web developer; Mobile developer,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Disagree,Somewhat agree,Strongly agree,Agree,Disagree,"I'm not actively looking, but I am open to new opportunities",1,Less than a year ago,Somewhat important,Not very important,Important,Not very important,Important,Very important,Very important,Very important,Important,Important,Not very important,Important,Not very important,Important,Important,Retirement; Vacation/days off; Health benefits; Expected work hours; Child/elder care,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. dollars ($),Greatly underpaid,Tabs,NA,NA,NA,NA,NA,7:00 AM,Go; Java; Objective-C; Python; Swift,Go; Rust; Swift,NA,NA,MySQL,MySQL,Android; iOS; Mac OS; Arduino,iOS; Mac OS; Arduino; Amazon Web Services (AWS),Sublime Text; Android Studio; IntelliJ; Xcode,Keep the room absolutely quiet,Agile; Scrum; Mob,Git,Multiple times a day,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Strongly agree,Agree,Somewhat agree,Customer satisfaction; Benchmarked product performance; Peers' rating,Satisfied,Not very satisfied,Not very satisfied,Not very satisfied,Satisfied,Satisfied,A lot of influence,Some influence,No influence at all,Some influence,A lot of influence,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,A lot of influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",7,Desktop; iOS app,Several times,Several times,Once or twice,Haven't done at all,Several times,Several times,Several times,Haven't done at all,Strongly disagree,Disagree,Somewhat agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Male,A master's degree,Middle Eastern,Somewhat agree,Agree,Disagree,Agree,3e3,NA
7050,Professional developer,"Yes, both",India,No,Employed full-time,Bachelor's degree,Computer engineering or electrical/electronics engineering,A few days each month,20 to 99 employees,"Privately-held limited company, not in startup mode",5 to 6 years,2 to 3 years,NA,Web developer,Back-end Web developer,NA,NA,5,6,NA,NA,NA,NA,NA,NA,NA,NA,"With a soft ""g,"" like ""jiff""",Agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Disagree,Somewhat agree,Agree,Somewhat agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Indeed; Naukri; Other,Something else,A tech-specific job board,Important,Important,Very important,Important,Not very important,Somewhat important,Not very important,Not very important,Not very important,Important,NA,NA,Spaces,Not very important,Self-taught; Coding competition; Hackathon; Open source contributions,Official documentation; Trade book; Stack Overflow Q&A; Stack Overflow Docs; Non-Stack online communities; Built-in help,NA,Take online courses; Contribute to open source; Buy books and work through the exercises,8:00 PM,Clojure; Perl; Python,Clojure; F#; Haskell; Rust; TypeScript,NA,NA,MongoDB; Redis; PostgreSQL; SQLite,Redis; PostgreSQL; SQLite,Amazon Web Services (AWS),Amazon Web Services (AWS),Emacs,Turn on some music,Scrum,Git,Once a day,Agree,Somewhat agree,Agree,Agree,Strongly agree,Agree,Agree,Release frequency; On time/in budget; Self-rating,Not very satisfied,Somewhat satisfied,Somewhat satisfied,Satisfied,Satisfied,Satisfied,Some influence,Not much influence,Not much influence,Not much influence,Some influence,Some influence,Not much influence,Not much influence,Not much influence,Not much influence,Some influence,I have created a CV or Developer Story on Stack Overflow,8,Desktop; Android browser; Android app,At least once each day,Several times,Several times,Several times,Several times,Once or twice,Once or twice,Haven't done at all,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,Disagree,Male,High school,South Asian,Agree,Disagree,Somewhat agree,Agree,NA,NA
7051,Professional developer,"Yes, both",Myanmar,No,Employed full-time,Bachelor's degree,Computer science or software engineering,A few days each month,20 to 99 employees,I prefer not to answer,7 to 8 years,3 to 4 years,NA,Web developer; Data scientist,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,NA,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,I am not interested in new job opportunities,NA,Between 2 and 4 years ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Annual bonus,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tabs,Somewhat important,Part-time/evening course; Self-taught; Hackathon; Open source contributions,Official documentation; Stack Overflow Q&A; Stack Overflow Docs; Tutoring/mentoring; Friends network,NA,NA,8:00 PM,JavaScript,NA,AngularJS,AngularJS; Node.js,MongoDB; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,SQL Server; MySQL; SQLite,Amazon Web Services (AWS),NA,Eclipse; Visual Studio Code,Turn on some music,Waterfall; Agile; Scrum; Kanban,Git,Multiple times a day,NA,NA,NA,NA,NA,NA,NA,Benchmarked product performance; On time/in budget; Revenue performance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",8,Desktop,Several times,Several times,Several times,Several times,Several times,Several times,Several times,Several times,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Agree,Somewhat agree,Disagree,Disagree,Male,A bachelor's degree,South Asian,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,NA,NA
7052,Professional developer,"Yes, both",United States,No,"Independent contractor, freelancer, or self-employed",Some college/university study without earning a bachelor's degree,I never declared a major,All or almost all the time (I'm full-time remote),NA,NA,7 to 8 years,4 to 5 years,NA,Desktop applications developer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Some other way,Strongly agree,Strongly agree,Somewhat agree,Disagree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Agree,"I'm not actively looking, but I am open to new opportunities",0,Between 2 and 4 years ago,Not very important,Not very important,Somewhat important,Somewhat important,Important,Very important,Somewhat important,Important,Important,Important,Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Vacation/days off; Health benefits; Equipment; Expected work hours; Remote options,Yes,NA,A friend told me about a job opportunity,NA,Not very important,Somewhat important,Important,Somewhat important,Not very important,Somewhat important,Somewhat important,Not at all important,Somewhat important,Important,NA,NA,Both,Not very important,Online course; On-the-job training; Open source contributions,NA,NA,NA,11:00 AM,Smalltalk,Smalltalk,NA,NA,NA,NA,Windows Desktop,NA,Notepad++; TextMate,Something else,Agile; Pair; Domain-driven design,Git,A few times a week,Disagree,Disagree,Somewhat agree,Agree,Agree,Disagree,Agree,Peers' rating; Self-rating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",9,Desktop; Android browser,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Disagree,Disagree,Disagree,Strongly disagree,Agree,Agree,Somewhat agree,Disagree,Male,A bachelor's degree,White or of European descent,Disagree,Agree,Agree,Strongly agree,NA,NA
7053,Professional developer,"Yes, I program as a hobby",United States,No,Employed full-time,Master's degree,Computer science or software engineering,Never,100 to 499 employees,Publicly-traded corporation,6 to 7 years,3 to 4 years,NA,Machine learning specialist; Developer with a statistics or mathematics background,NA,NA,NA,9,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly agree,"I'm not actively looking, but I am open to new opportunities",0,Between 2 and 4 years ago,Important,Important,Somewhat important,Important,Important,Very important,Somewhat important,Somewhat important,Not very important,Not at all important,Very important,Important,Somewhat important,Very important,Very important,Stock options; Vacation/days off,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. dollars ($),Neither underpaid nor overpaid,Spaces,Very important,Part-time/evening course; On-the-job training; Self-taught; Open source contributions,Official documentation; Textbook; Stack Overflow Q&A,NA,Return to college; Master's degree; Contribute to open source; Participate in hackathons,10:00 AM,Assembly; C; C++; JavaScript; Matlab; SQL,Rust,AngularJS; Spark,NA,PostgreSQL; SQLite,NA,Linux Desktop; Arduino,NA,Atom; Vim; IPython / Jupyter,Put on a movie or TV show,Waterfall; Agile,Git,Multiple times a day,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Somewhat agree,Agree,Customer satisfaction; Benchmarked product performance; Peers' rating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",7,Desktop; iOS browser,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Disagree,Somewhat agree,Strongly disagree,Agree,Agree,Agree,Disagree,Male,A doctoral degree,White or of European descent,Somewhat agree,Somewhat agree,Disagree,Agree,NA,NA
