,collector,country,un_subregion,so_region,age_range,age_midpoint,gender,self_identification,occupation,occupation_group,experience_range,experience_midpoint,salary_range,salary_midpoint,big_mac_index,tech_do,tech_want,aliens,programming_ability,employment_status,industry,company_size_range,team_size_range,women_on_team,remote,job_satisfaction,job_discovery,dev_environment,commit_frequency,hobby,dogs_vs_cats,desktop_os,unit_testing,rep_range,visit_frequency,why_learn_new_tech,education,open_to_new_job,new_job_value,job_search_annoyance,interview_likelihood,how_to_improve_interview_process,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice,developer_challenges,why_stack_overflow
20455,Meta Stack Overflow Post,Greece,Southern Europe,Western Europe,35-39,37.0,Male,Developer,Full-stack web developer,Full-stack web developer,6 - 10 years,8.0,"$40,000 - $50,000",45000.0,3.6,JavaScript; SQL; Swift; WordPress,AngularJS; MongoDB; R; ReactJS,Yes,7.0,Employed full-time,Media / Advertising,20-99 employees,1-4 people,1,Part-time remote,I'm somewhat satisfied with my job,Career fair,Atom; Sublime,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",2-5 hours per week,Dogs,Mac OS X,No,I don't have an account,Multiple times a day,I want to be a better developer,"I'm self-taught; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20458,Meta Stack Overflow Post,Greece,Southern Europe,Western Europe,35-39,37.0,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Rockstar; Ninja; Guru; Expert; Full-stack Developer; Full Stack Overflow Developer; Hacker,Back-end web developer,Back-end web developer,6 - 10 years,8.0,"$20,000 - $30,000",25000.0,3.6,AngularJS; C++; C#; JavaScript; LAMP; PHP; Ruby; Scala; Spark; SQL; SQL Server; WordPress,"Arduino / Raspberry Pi; AngularJS; C++; C#; CoffeeScript; Cloud (AWS, GAE, Azure, etc.); iOS; Java; JavaScript; LAMP; MongoDB; Node.js; Perl; PHP; Python; Ruby; SQL; SQL Server; Swift; WordPress",Yes,9.0,Freelance / Contractor,Other (please specify),500-999 employees,5-9 people,2,Part-time remote,I'm neither satisfied nor dissatisfied,A friend referred me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20489,Meta Stack Overflow Post,Greece,Southern Europe,Western Europe,25-29,27.0,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Full-stack Developer,DevOps,DevOps,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,3.6,"C; C++; Cloud (AWS, GAE, Azure, etc.); Java; LAMP; Matlab; Python; Scala; SQL",C; C++; MATLAB; Python; Scala; Spark,Other (please specify),5.0,Employed full-time,Other (please specify),10-19 employees,1-4 people,0,I rarely work remotely,I'm somewhat satisfied with my job,A friend referred me,Notepad++; Vim; IntelliJ; NetBeans; PyCharm,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",2-5 hours per week,Dogs,Ubuntu,Yes,101 - 500,Multiple times a day,To keep my skills up to date,B.S. in Computer Science (or related field); Masters Degree in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Ability to make or influence important decisions; Health insurance; Opportunity for advancement; Job title; Quality of colleagues; Company culture; Building something that's significant; Building something that's innovative,Writing cover letters,30%,Show me more live code; Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); Introduce me to the team; Prepare me for who I will be speaking with,Star Wars,Disagree somewhat,Disagree somewhat,Disagree completely,Neutral,Disagree completely,Neutral,Disagree somewhat,Neutral,Neutral,Disagree somewhat,This is somewhat important,This is very important,I don't care about this,This is very important,This is very important,This is very important,This is very important,This is somewhat important,I don't care about this,I don't care about this,Poor team dynamics; Inefficient development processes; Unrealistic expectations,To get help for my job; To give help to others; Because I can't do my job without it; To receive help on my personal projects; Beacause I love to learn
20495,Meta Stack Overflow Post,Greece,Southern Europe,Western Europe,35-39,37.0,Male,Expert,Enterprise level services developer,Enterprise level services developer,11+ years,13.0,"$60,000 - $70,000",65000.0,3.6,"Cordova; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript",AngularJS; Dart; Ruby,Yes,9.0,Freelance / Contractor,Software Products,5-9 employees,5-9 people,2,I rarely work remotely,I love my job,A friend referred me,Notepad++; Eclipse; IntelliJ; NetBeans,Once a day,2-5 hours per week,Other (please specify),Windows 7,Yes,2 - 100,Multiple times a day,I'm curious,I'm self-taught; On-the-job training; Part-time program (e.g. night school),I am not interested in new job opportunities,Salary; Company financials; Job title,Writing cover letters,80%,Introduce me to the boss; interview_coffee; Prepare me for who I will be speaking with,Star Trek,Agree somewhat,Agree completely,Agree completely,Neutral,Disagree somewhat,Disagree completely,Neutral,Neutral,Neutral,Disagree completely,This is somewhat important,This is very important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is very important,This is very important,I don't care about this,This is very important,Inefficient development processes; Fragile code base; Poor documentation,To give help to others; To receive help on my personal projects
20535,Meta Stack Overflow Post,Greece,Southern Europe,Western Europe,25-29,27.0,Male,Developer; Engineer; Programmer,Back-end web developer,Back-end web developer,2 - 5 years,3.5,"$40,000 - $50,000",45000.0,3.6,JavaScript; MongoDB; Node.js; ReactJS,JavaScript; MongoDB; Node.js; ReactJS; Redis,No,9.0,Employed full-time,Software Products,20-99 employees,1-4 people,0,Full-time remote,I'm somewhat satisfied with my job,Stack Overflow,Notepad++; IntelliJ,Multiple times a day,5-10 hours per week,Dogs,Windows 10,Yes,"1,001 - 5,000",Multiple times a day,To keep my skills up to date,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); B.S. in Computer Science (or related field)","I'm not actively looking, but I am open to new opportunities",Salary; Building something that's significant; Remote working option,Writing cover letters,10%,Show me more live code; Offer remote interviews (e.g. via video conference); Show me the space in which I will work,,Agree somewhat,Agree somewhat,Agree completely,Agree somewhat,Agree completely,Disagree completely,Neutral,Agree somewhat,Disagree somewhat,Disagree completely,I don't care about this,This is somewhat important,This is very important,This is very important,This is very important,I don't care about this,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,Unrealistic expectations; Poor documentation; Unspecific requirements,To get help for my job; To give help to others; whyso_onlinepresence; To discover new job opportunities; To demonstrate that I'm good at what I do
20538,Meta Stack Overflow Post,Greece,Southern Europe,Western Europe,35-39,37.0,Female,Developer; Manager,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20613,Meta Stack Overflow Post,Greece,Southern Europe,Western Europe,30-34,32.0,Female,Engineer; Sr. Developer,Back-end web developer,Back-end web developer,6 - 10 years,8.0,"$10,000 - $20,000",15000.0,3.6,Cassandra; Java; LAMP; MongoDB; PHP; SQL,Android; JavaScript; Node.js; PHP; ReactJS,No,8.0,Employed full-time,Software Products,20-99 employees,1-4 people,2,I rarely work remotely,I love my job,Other,Notepad++; NetBeans,Multiple times a day,1-2 hours per week,Dogs,Windows 7,Yes,101 - 500,Multiple times a day,I learn new technology when my job requires it,I'm self-taught; On-the-job training; Masters Degree in Computer Science (or related field),I am not interested in new job opportunities,Salary; Ability to make or influence important decisions; Opportunity for advancement; Quality of colleagues; Company culture; Company reputation; Building something that's significant,Writing my CV and keeping it updated,20%,Show me the space in which I will work; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Neutral,Agree completely,Agree completely,Agree completely,Disagree completely,Agree completely,Disagree somewhat,Disagree somewhat,Disagree completely,I don't care about this,,This is somewhat important,This is somewhat important,This is very important,This is very important,I don't care about this,This is very important,This is somewhat important,This is very important,Unrealistic expectations; Non-technical management; Interacting with stupid people,To get help for my job; Because I can't do my job without it; To receive help on my personal projects; Beacause I love to learn
20721,Meta Stack Overflow Post,Greece,Southern Europe,Western Europe,25-29,27.0,Female,Engineer,Data scientist,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",1 - 2 years,1.5,"Less than $10,000",5000.0,3.6,JavaScript; R,AngularJS,No,3.0,I'm a student,,,,,,,,Atom; Notepad++; Sublime,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",20+ hours per week,Other (please specify),Windows 8,I don't know,101 - 500,Once a day,I learn new technology when my job requires it,I'm self-taught,I am actively looking for a new job,Industry; Tech stack; Building something that's significant,Writing my CV and keeping it updated,40%,Offer remote interviews (e.g. via video conference); Show me the space in which I will work; Prepare me for who I will be speaking with,,Agree somewhat,Neutral,Disagree somewhat,Neutral,Neutral,Disagree completely,Disagree completely,Disagree completely,Disagree completely,Disagree somewhat,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,Unrealistic expectations; Non-technical management; Interacting with stupid people; Poor infrastructure or equipment; Unspecific requirements; Limited resources,Beacause I love to learn
20722,Meta Stack Overflow Post,Greece,Southern Europe,Western Europe,30-34,32.0,Female,Developer; Engineer; Programmer,Back-end web developer,Back-end web developer,2 - 5 years,3.5,"$20,000 - $30,000",25000.0,3.6,C; Java,AngularJS; JavaScript; MongoDB; Node.js; PHP,Yes,4.0,Employed full-time,Finance / Banking,20-99 employees,15-20 people,5,I rarely work remotely,I'm somewhat dissatisfied with my job,Career fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20743,Meta Stack Overflow Post,Greece,Southern Europe,Western Europe,30-34,32.0,Male,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,Full-stack web developer,Full-stack web developer,11+ years,13.0,"$20,000 - $30,000",25000.0,3.6,AngularJS; Java; JavaScript; SQL,C#; Cassandra; Java; MongoDB; R,No,9.0,Employed full-time,Government,100-499 employees,5-9 people,1,I rarely work remotely,I'm somewhat satisfied with my job,A friend referred me,Notepad++; Sublime; Eclipse; IntelliJ,Multiple times a day,2-5 hours per week,Dogs,Windows 7,Yes,2 - 100,Multiple times a day,I want to be a better developer,On-the-job training; Industry certification program; Some college coursework in Computer Science (or related field); B.A. in Computer Science (or related field); B.S. in Computer Science (or related field); Masters Degree in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Work/life balance; Company culture,Writing my CV and keeping it updated,40%,Offer remote interviews (e.g. via video conference); Show me the space in which I will work; Fewer brainteasers,Star Wars,Agree somewhat,Agree somewhat,Agree somewhat,Agree completely,Agree completely,Disagree somewhat,Neutral,Neutral,Neutral,Disagree somewhat,This is somewhat important,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,I don't care about this,This is very important,Poor team dynamics; Non-technical management; Trying to be nice,To get help for my job; To receive help on my personal projects; Beacause I love to learn
20795,Meta Stack Overflow Post,Greece,Southern Europe,Western Europe,35-39,37.0,Male,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,Full-stack web developer,Full-stack web developer,6 - 10 years,8.0,"$30,000 - $40,000",35000.0,3.6,Java; JavaScript; SQL; SQL Server,AngularJS,Yes,8.0,Employed full-time,Software Products,100-499 employees,10-14 people,2,Never,I'm neither satisfied nor dissatisfied,A friend referred me,Notepad++; Eclipse; IntelliJ,Multiple times a day,5-10 hours per week,,Windows 10,Yes,101 - 500,Multiple times a day,To pursue career goals,"On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Some college coursework in Computer Science (or related field); B.A. in Computer Science (or related field); Masters Degree in Computer Science (or related field)",I am not interested in new job opportunities,Salary; Health insurance; Industry; Tech stack; Work/life balance; Opportunity for advancement; Office location; Quality of colleagues; Company culture; Flexible work hours,Writing my CV and keeping it updated,30%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference),Star Wars,Agree somewhat,Neutral,Agree completely,Agree somewhat,Agree completely,Disagree somewhat,Neutral,Disagree somewhat,Disagree somewhat,Disagree completely,This is very important,This is somewhat important,This is very important,This is very important,This is very important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,Poor team dynamics; Inefficient development processes; Poor scheduling; Unrealistic expectations; Poor documentation; Outdated technologies; Changing requirements; Unspecific requirements,To get help for my job; To give help to others
