United States,30-34,Male,Tabs,6 - 10 years,Mobile developer - Android,Mac OS X,,Android,,,C,C++,,C#,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C++,,,,,,,,,,,,,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,On-the-job training,,,,,,Bachelor of Science in Computer Science (or related field),,,,"$80,000 - $100,000",90000,Employed full-time,Aerospace,I'm neither satisfied nor dissatisfied with my job,"I influence purchasing decisions, but don't have final approval",I rarely work remote,Yes,I am open to new job opportunities,Salary,,,,,,,,,,,,Quality of colleagues,,,,,Flexible work hours,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,,Taking time off work to interview,,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Tolerate,I don't have an account,Tolerate,Great,I don't have an account,Hate,,,,Team I would be working with isædescribed,,Salary information is provided,Benefits / perks of the work environment are described,,Salary,Benefits,,Tech stack,,,,,Hate,Hate,Tolerate,Tolerate,Great,,Be more flexible about interview scheduling,,,Introduce me to the team,,,Fewer brainteasers,,,,,,Because the jobs ads are right there on Stack Overflow,,1,2-5 hours per week,Multipleætimes a day,Vim,,Dark,Git,,,,,,,,,,,Git,,,,,To maintain an online presence,,,To receive help onæmy personal projects,,,Sometimes,,,It feels good to demonstrate my expertise.,,,I have no idea why I answer but I do it anyway,,
N/A,20-24,Male,Tabs,6 - 10 years,Mobile developer - Android,Windows 7,,Android,,,,,,C#,,,Cordova,,,,,,,,,Java,JavaScript,,,,Node.js,,,,,,,Ruby,,,,,,SQL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masters Degree in Computer Science (or related field),,,"$40,000 - $60,000",50000,Employed full-time,Consulting,I'm somewhat satisfied with my job,I can recommend or request products,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,25-29,Male,Tabs,6 - 10 years,Mobile developer - Android,Mac OS X,,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clojure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-the-job training,,,,,,Bachelor of Science in Computer Science (or related field),,,,"Less than $20,000",10000,Employed full-time,Consulting,I'm somewhat dissatisfied with my job,I can recommend or request products,I rarely work remote,No,I am actively looking for a new job,Salary,,Ability to make or influence important decisions,,,,,,,,,,,,,Building something that matters,,,Very important,,,Searching for a job that seems interesting,,,,The interview process,A few times a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Tolerate,I don't have an account,Hate,Great,Hate,Hate,Message is personalized,Code or projects I've worked on are referenced,,,,Salary information is provided,,,Salary,,,,,Job title,,,Hate,Tolerate,Tolerate,Great,Great,,,,,,,Show me the space in which I will work,Fewer brainteasers,Prepare me for who I will be speaking with,,It's a jobs site specificallyæfor programmers,,,Because the jobs ads are right there on Stack Overflow,,4,5-10 hours per week,Multipleætimes a day,,Android Studio,Dark,Git,,,,,,,,,,,Git,,,,,To maintain an online presence,,,,Because I love to learn,,Usually,,,,Demonstrating my expertise will benefit me,,I have no idea why I answer but I do it anyway,,
Australia,25-29,Female,Spaces,2 - 5 years,Mobile developer - Android,Windows 7,,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,"$80,000 - $100,000",90000,Freelance / Contractor,Consulting,I'm neither satisfied nor dissatisfied with my job,I have no say in purchasing what I need or want at work,Never,Yes,I am not interested in other job opportunities,Salary,,,,,,,,Work/life balance,,,,,Company culture,,,,,Very important,,,Searching for a job that seems interesting,,,,The interview process,A few times a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Hate,Tolerate,I don't have an account,Tolerate,Great,Hate,Hate,,,,Team I would be working with isædescribed,Company culture is described,Salary information is provided,,,,,,Tech stack,,,,,Hate,Tolerate,Great,Great,Great,,Be more flexible about interview scheduling,,,Introduce me to the team,,Show me the space in which I will work,,,No spam from recruiters,It's a jobs site specificallyæfor programmers,,,Because the jobs ads are right there on Stack Overflow,,1,1-2 hours per week,Multipleætimes a day,NotePad++,,Light,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,,,,,,,,Usually,,My answer will help lots of people who have the same problem in the future,,,,,,
Belgium,20-24,Male,It depends,Less than 1 year,Mobile developer - Android,Windows 7,,Android,,AngularJS,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,Android,,AngularJS,,,,,,,Cordova,,,,,,,,,Java,,,,MongoDB,,,,,,,,,,,,,,,,,,,,,,On-the-job training,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,Some college coursework in Computer Science (or related field) but no degree,,,,,"$20,000 - $40,000",30000,Employed full-time,Consulting,I love my job,I can recommend or request products,I rarely work remote,Yes,I am not interested in other job opportunities,,,,,,,,,,Opportunity for advancement,,,,Company culture,,Building something that matters,,,Somewhat important,,Finding an open job that I'm qualified for,,,Writing my CV and keeping it updated,,,Never,I wish more recruiters contacted me!,Great,Great,I don't have an account,Great,Great,Great,Hate,Message is personalized,,,Team I would be working with isædescribed,Company culture is described,,,,,,,,,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,,,,,Introduce me to the team,,,,,,,,,Because the jobs ads are right there on Stack Overflow,,0,1-2 hours per week,Multipleætimes a day,,I don't have a preferred text editor. Atom is kinda cool.,Dark,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,Because I can't do my job without it,,To demonstrate that I'm good at what I do,,To receive help onæmy personal projects,Because I love to learn,,Sometimes,,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,Demonstrating my expertise will benefit me,I feel a sense of responsibility to the developer community,I have no idea why I answer but I do it anyway,,"I don't answer much (or at all), but I want to answer more"
Bulgaria,25-29,Male,Spaces,6 - 10 years,Mobile developer - Android,Windows 7,,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,SQL,,,,,,,Android,,AngularJS,,,,,,,Cordova,,,,,,,,,Java,JavaScript,,,,,,,,Python,,,,,,,,,SQL,,,,,,,,On-the-job training,,,,Industry certification program,,Bachelor of Science in Computer Science (or related field),Masters Degree in Computer Science (or related field),,,"$20,000 - $40,000",30000,Employed full-time,Consulting,I'm somewhat satisfied with my job,"I influence purchasing decisions, but don't have final approval",I rarely work remote,No,I am not interested in other job opportunities,,,Ability to make or influence important decisions,,,,,,,,,,,Company culture,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,Finding time to job search,,Searching for a job that seems interesting,,,,,A few times a week,"Please, make the recruiter spamŒæstop",Tolerate,Tolerate,I don't have an account,Hate,Tolerate,I don't have an account,Hate,Message is personalized,Code or projects I've worked on are referenced,Stack Overflow activity is mentioned,,,,,,,,,,,,,Details about the product or project I'd be working on,Hate,Hate,Tolerate,Great,Great,,,Offer remote interviews (ie. via video conference),Introduce me to the boss,Introduce me to the team,,,,,,,,To showcase my Stack Overflow activity,,,0,2-5 hours per week,Multipleætimes a day,NotePad++,,Light,Git,,SVN,,Perforce,,,,,,,Git,,To get help for my job,To give help to others,Because I can't do my job without it,,,,,Because I love to learn,,Sometimes,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,
Denmark,35-39,,It depends,11+ years,Mobile developer - Android,Ubuntu,,Android,Arduino / Raspberry Pi,,C,,,C#,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,Swift,,,,,Android,Arduino / Raspberry Pi,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,On-the-job training,,,,,,Bachelor of Science in Computer Science (or related field),,,,Rather not say,Rather not say,Employed full-time,Consulting,I'm somewhat satisfied with my job,I can recommend or request products,I rarely work remote,Yes,I am actively looking for a new job,,,,,,,,,Work/life balance,,,Office location,,,,Building something that matters,,,Not important,Finding time to job search,,Searching for a job that seems interesting,,,,,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,I don't have an account,Hate,Hate,Tolerate,Great,Message is personalized,,,Team I would be working with isædescribed,,Salary information is provided,,,,,Company name,Tech stack,Office location,Job title,,Details about the product or project I'd be working on,Tolerate,Tolerate,Tolerate,Great,Great,,,,,,,,,Prepare me for who I will be speaking with,,,,,,,6,2-5 hours per week,Multipleætimes a day,Vim,,Light,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,,I feel a sense of responsibility to the developer community,,,
Finland,35-39,Male,Spaces,11+ years,Mobile developer - Android,Mac OS X,,Android,,,,,,,,,,,,,,,,,iOS,Java,,,,,,Objective-C,,,,,,Ruby,,,,,,SQL,,,,,,,Android,,,,,,,,,,,,,,,,,iOS,Java,,,,,,,,,,,,Ruby,,,,,,SQL,,Swift,,,,,No formal training; I'm self-taught,,,,,,,,Masters Degree in Computer Science (or related field),,,"$60,000 - $80,000",70000,Employed full-time,Consulting,I'm somewhat dissatisfied with my job,I have a discretionary budget at my disposal,Part-time Remote,No,I am actively looking for a new job,,,,,,,,,Work/life balance,,,,,Company culture,,Building something that matters,,,Somewhat important,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,,,,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Tolerate,I don't have an account,Hate,Tolerate,Tolerate,Hate,Message is personalized,,,,,,,,,,,,Office location,Job title,,,Tolerate,Tolerate,Tolerate,Great,Great,,,,,Introduce me to the team,,Show me the space in which I will work,,,,It's a jobs site specificallyæfor programmers,,,,,7,5-10 hours per week,Multipleætimes a day,Sublime Text,,Dark,Git,,,,,,,,,,,Git,,,To give help to others,,To maintain an online presence,,,,Because I love to learn,,Sometimes,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,Demonstrating my expertise will benefit me,,,,
Greece,25-29,Male,It depends,2 - 5 years,Mobile developer - Android,Windows 8,,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,SQL,,,,,,,Android,,,,,,,,,,,,,,,,,iOS,,JavaScript,,,,,Objective-C,,,,,,,,,,,,SQL,SQL Server,Swift,,,,,No formal training; I'm self-taught,,,,,,,,,,,"Less than $20,000",10000,Employed full-time,Consulting,I'm somewhat dissatisfied with my job,I can recommend or request products,I rarely work remote,No,I am open to new job opportunities,Salary,,,,,Tech stack,,,,,,,,,,Building something that matters,,,Not important,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,Interesting companies rarely respond,,,,Rarely,I wish more recruiters contacted me!,Great,Great,I don't have an account,Great,Great,I don't have an account,Hate,Message is personalized,Code or projects I've worked on are referenced,,,Company culture is described,,,,Salary,,,,,,,Details about the product or project I'd be working on,Great,Great,Great,Great,Great,,,Offer remote interviews (ie. via video conference),,,,,,,,,,,,,4,5-10 hours per week,Multipleætimes a day,NotePad++,,Light,Git,,SVN,,,,,,,,BitBucket,Git,,,To give help to others,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,,,,,,,
India,20-24,Male,Huh?,2 - 5 years,Mobile developer - Android,Windows 7,,Android,,,,C++,,C#,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,,,,,,,,,,,SQL Server,,Visual Basic,,,,Android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL Server,,Visual Basic,,,,No formal training; I'm self-taught,On-the-job training,,,,,,,,,,"Less than $20,000",10000,Employed full-time,Consulting,I'm somewhat satisfied with my job,I can recommend or request products,I rarely work remote,No,I am not interested in other job opportunities,Salary,,,,,,,,,,Job title,,,,Company reputation,,,,Neutral - I don't mind working in the office or remotely,,,,,,Taking time off work to interview,,A few times a week,I wish more recruiters contacted me!,Great,Great,Tolerate,Tolerate,Great,Tolerate,Tolerate,,,,,Company culture is described,,Benefits / perks of the work environment are described,,Salary,,,Tech stack,,,,Details about the product or project I'd be working on,Great,Great,Great,Great,Great,,Be more flexible about interview scheduling,,Introduce me to the boss,,,Show me the space in which I will work,,,No spam from recruiters,It's a jobs site specificallyæfor programmers,,,,,1,5-10 hours per week,Multipleætimes a day,NotePad++,,Light,,,SVN,,,,,,,,,SVN,,,To give help to others,,To maintain an online presence,,To communicate with others like me,,,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,,,,,
India,20-24,Female,,1 - 2 years,Mobile developer - Android,Windows 8,,Android,,,,,,C#,,,Cordova,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,,,,"css,html,jquery",Android,,,,,,,,CoffeeScript,,,,,,,,,iOS,,,,,,,,,PHP,,,,,,,,,,,,,,Windows Phone,Wordpress,,,On-the-job training,,,,,,,,,,Rather not say,Rather not say,Employed part-time,Consulting,I'm somewhat dissatisfied with my job,I have no say in purchasing what I need or want at work,I rarely work remote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,25-29,Other,It depends,2 - 5 years,Mobile developer - Android,Ubuntu,,Android,,,,,,,,,,,,,,,,,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,Android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,"$20,000 - $40,000",30000,Employed part-time,Consulting,I'm somewhat satisfied with my job,I can buy anything I want without asking anyone,Part-time Remote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,20-24,Male,Tabs,1 - 2 years,Mobile developer - Android,Windows 7,,Android,,,,,,C#,,,,,,,,,,,,Java,,,,,,,,PHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hadoop,,,,,,,,,,,,Python,,,Ruby,,,,,,,,,,,,,,,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,,Bachelor of Science in Computer Science (or related field),,,,"Less than $20,000",10000,Employed part-time,Consulting,I'm somewhat dissatisfied with my job,"I influence purchasing decisions, but don't have final approval",Part-time Remote,Yes,I am open to new job opportunities,Salary,,,,,,Company size,,Work/life balance,,,,,,,,,,Neutral - I don't mind working in the office or remotely,Finding time to job search,,,,Writing my CV and keeping it updated,Taking time off work to interview,,A few times a week,"Please, make the recruiter spamŒæstop",Tolerate,Great,I don't have an account,Tolerate,I don't have an account,I don't have an account,Hate,Message is personalized,,,,,Salary information is provided,Benefits / perks of the work environment are described,,Salary,,,,,,,,Great,Great,Great,Tolerate,Tolerate,,Be more flexible about interview scheduling,,Introduce me to the boss,Introduce me to the team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland {Republic},25-29,Male,Tabs,2 - 5 years,Mobile developer - Android,Mac OS X,,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,"$100,000 - $120,000",110000,Freelance / Contractor,Consulting,I hate my job,I have no say in purchasing what I need or want at work,Part-time Remote,Yes,I am open to new job opportunities,Salary,,,,,,,,,,,,,,,,Remote working options,,Very important,,,,,,Taking time off work to interview,,A few times a week,I wish more recruiters contacted me!,Great,Great,I don't have an account,Great,Great,Great,Hate,,,,,,Salary information is provided,,,Salary,,,,,,,,Great,Great,Great,Great,Great,,,Offer remote interviews (ie. via video conference),,,,,,,,,,,,,0,20+ hours per week,Once a week,Sublime Text,,Light,Git,,,,,,,,,,,Git,,To get help for my job,,Because I can't do my job without it,,,,,,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Italy,40-50,Male,Tabs,2 - 5 years,Mobile developer - Android,Windows Vista,,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,Android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,,,,Consulting,I'm somewhat satisfied with my job,"I influence purchasing decisions, but don't have final approval",Full-time Remote,Yes,I am open to new job opportunities,Salary,,,,,,,,,,,,,,,Building something that matters,Remote working options,,Somewhat important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,30-34,Male,Tabs,11+ years,Mobile developer - Android,Windows 8,,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,SQL,,,,,,,Android,,,,,,,,,,,,,,,Hadoop,,,Java,JavaScript,,,,,,,,,,,,,,,,,SQL,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,"$20,000 - $40,000",30000,Employed full-time,Consulting,I'm somewhat satisfied with my job,I can recommend or request products,Part-time Remote,No,I am open to new job opportunities,Salary,,,,,,,,,,Job title,,,,,Building something that matters,,,Very important,,,,,,Taking time off work to interview,The interview process,Rarely,I wish more recruiters contacted me!,Great,Great,I don't have an account,Hate,I don't have an account,I don't have an account,I don't have an account,Message is personalized,,,,Company culture is described,Salary information is provided,,,,,,Tech stack,,Job title,,Details about the product or project I'd be working on,Hate,Hate,Great,Tolerate,Great,Show meæmore live code,Be more flexible about interview scheduling,,,,,,,,,,,,,,4,10-20 hours per week,Multipleætimes a day,,Programmer's Notepad 2,Light,Git,,,,,,,,,,,CVS,,To get help for my job,,,,,,,Because I love to learn,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Italy,20-24,Male,Tabs,1 - 2 years,Mobile developer - Android,Windows 7,,Android,,,,,,,,,,,,,,,,,iOS,Java,,,,,,Objective-C,,PHP,,,,,,,,,,SQL,,,Visual Basic,,,,Android,,,,,,C#,,,,,,,,,,,iOS,Java,,,,,,Objective-C,,PHP,,,,,,,,,,SQL,,,,Windows Phone,,,No formal training; I'm self-taught,On-the-job training,,,,,,,,,,"Less than $20,000",10000,Employed part-time,Consulting,I'm neither satisfied nor dissatisfied with my job,I have no say in purchasing what I need or want at work,I rarely work remote,Yes,I am open to new job opportunities,Salary,,,,,,,,,Opportunity for advancement,,Office location,,,,,,,Neutral - I don't mind working in the office or remotely,,,Searching for a job that seems interesting,,,,,Never,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,I don't have an account,I don't have an account,Tolerate,I don't have an account,I don't have an account,Hate,,,,,Company culture is described,Salary information is provided,Benefits / perks of the work environment are described,,Salary,Benefits,Company name,,Office location,,,,Tolerate,Hate,Tolerate,Great,Great,Show meæmore live code,,,,Introduce me to the team,,Show me the space in which I will work,,,,,,,,,0,5-10 hours per week,Multipleætimes a day,NotePad++,,Light,Git,,SVN,,,,,,,,,SVN,,To get help for my job,To give help to others,Because I can't do my job without it,,To demonstrate that I'm good at what I do,To communicate with others like me,To receive help onæmy personal projects,Because I love to learn,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Latvia,20-24,Male,Tabs,2 - 5 years,Mobile developer - Android,Ubuntu,,Android,,,,,,C#,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,On-the-job training,,,,Industry certification program,,Bachelor of Science in Computer Science (or related field),,,,"$40,000 - $60,000",50000,Employed full-time,Consulting,I'm somewhat satisfied with my job,I can recommend or request products,I rarely work remote,Yes,I am open to new job opportunities,Salary,,,,,Tech stack,,,,,,,,,Company reputation,,,,Not important,,,,,,Taking time off work to interview,,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,Tolerate,I don't have an account,Tolerate,Tolerate,I don't have an account,I don't have an account,Message is personalized,,,,,Salary information is provided,Benefits / perks of the work environment are described,,Salary,,,Tech stack,,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Tolerate,Tolerate,Hate,Hate,,,,,,,,,,,,,,Because the jobs ads are right there on Stack Overflow,,1,5-10 hours per week,Multipleætimes a day,Vim,,Light,Git,,SVN,,Perforce,TFS,,,,,,Git,,To get help for my job,To give help to others,,,,,,Because I love to learn,,Usually,It feels good to help a programmer in need,,It feels good to demonstrate my expertise.,,I feel a sense of responsibility to the developer community,,,"I don't answer much (or at all), but I want to answer more"
