,collector,country,un_subregion,so_region,age_range,age_midpoint,gender,self_identification,occupation,occupation_group,experience_range,experience_midpoint,salary_range,salary_midpoint,big_mac_index,tech_do,tech_want,aliens,programming_ability,employment_status,industry,company_size_range,team_size_range,women_on_team,remote,job_satisfaction,job_discovery,dev_environment,commit_frequency,hobby,dogs_vs_cats,desktop_os,unit_testing,rep_range,visit_frequency,why_learn_new_tech,education,open_to_new_job,new_job_value,job_search_annoyance,interview_likelihood,how_to_improve_interview_process,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice,developer_challenges,why_stack_overflow
22501,Facebook,United Kingdom,Northern Europe,Western Europe,25-29,27.0,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Rockstar; Ninja; Guru; Expert; Full-stack Developer; Full Stack Overflow Developer; Hacker,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,4.22,"Cloud (AWS, GAE, Azure, etc.); JavaScript; LAMP; PHP; SQL; Visual Basic; WordPress","Arduino / Raspberry Pi; AngularJS; CoffeeScript; Cloud (AWS, GAE, Azure, etc.); JavaScript; LAMP; PHP; ReactJS; SQL; SQL Server; Visual Basic; WordPress",Yes,10.0,Employed full-time,Web Services,"5,000-9,999 employees",1-4 people,2,I rarely work remotely,I'm somewhat satisfied with my job,I knew I wanted to work here. I sought out the opportunity directly,Atom; Sublime; Eclipse; NetBeans,Multiple times a day,20+ hours per week,Cats,Windows 10,I don't know,"10,001+",Multiple times a day,To keep my skills up to date,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); B.S. in Computer Science (or related field); Masters Degree in Computer Science (or related field)","I'm not actively looking, but I am open to new opportunities",Job title; Office location; Building something that's innovative,Writing my CV and keeping it updated,40%,Be more flexible about interview scheduling; Introduce me to the boss; Show me the space in which I will work,Star Wars,Agree somewhat,Agree somewhat,Agree completely,Agree somewhat,Disagree completely,Disagree completely,Neutral,Agree completely,Neutral,Agree completely,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is very important,This is very important,Fragile code base; Unrealistic expectations; Outdated technologies,To give help to others; whyso_onlinepresence; To discover new job opportunities; To demonstrate that I'm good at what I do; To communicate with others like me; Beacause I love to learn
22576,Facebook,United Kingdom,Northern Europe,Western Europe,25-29,27.0,Male,Developer; Engineer; Programmer; Full-stack Developer,Full-stack web developer,Full-stack web developer,6 - 10 years,8.0,"$70,000 - $80,000",75000.0,4.22,AngularJS; JavaScript; Node.js,Android; Arduino / Raspberry Pi; AngularJS; JavaScript; Node.js; PHP; Python; Redis,No,7.0,Employed full-time,Software Products,5-9 employees,5-9 people,1,I rarely work remotely,I'm somewhat dissatisfied with my job,Contacted by external recruiter,Sublime; Vim,Multiple times a day,2-5 hours per week,Cats,Other Linux,Yes,101 - 500,Very rarely,To keep my skills up to date,I'm self-taught; On-the-job training; B.S. in Computer Science (or related field); Masters Degree in Computer Science (or related field),I am actively looking for a new job,Salary; Ability to make or influence important decisions; Work/life balance; Opportunity for advancement; Office location; Quality of colleagues; Company culture; Remote working option; Flexible work hours; Building something that's innovative,Taking time off work to interview,0%,Show me more live code; Offer remote interviews (e.g. via video conference); Introduce me to the boss; Introduce me to the team; Show me the space in which I will work; Prepare me for who I will be speaking with,Star Wars,Neutral,Disagree somewhat,Neutral,Agree somewhat,Agree completely,Disagree completely,Disagree somewhat,Neutral,Neutral,Disagree completely,This is very important,This is somewhat important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is very important,Poor team dynamics; Inefficient development processes; Poor documentation; Outdated technologies,To get help for my job; To give help to others; To discover new job opportunities
22593,Facebook,United Kingdom,Northern Europe,Western Europe,25-29,27.0,Male,Full-stack Developer,,,,,,,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22603,Facebook,United Kingdom,Northern Europe,Western Europe,30-34,32.0,Male,Developer; Engineer; Programmer; Full-stack Developer,Embedded application developer,Embedded application developer,11+ years,13.0,"$90,000 - $100,000",95000.0,4.22,C++; JavaScript; Node.js,Arduino / Raspberry Pi; C++; Java; JavaScript,No,9.0,Employed full-time,Internet,"10,000+ employees",15-20 people,1,I rarely work remotely,I love my job,LinkedIn,Sublime; Vim,Multiple times a day,None,Cats,Ubuntu,Yes,I don't have an account,Multiple times a day,I want to be a better developer,On-the-job training; B.S. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Industry; Tech stack; Work/life balance; Opportunity for advancement; Quality of colleagues; Company reputation; Flexible work hours,Writing my CV and keeping it updated,80%,Be more flexible about interview scheduling; Fewer brainteasers; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree somewhat,Agree completely,Neutral,Disagree somewhat,Agree somewhat,Agree somewhat,Agree somewhat,Agree somewhat,Disagree completely,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,I don't care about this,I don't care about this,Poor scheduling; Changing requirements,To get help for my job; Beacause I love to learn
22629,Facebook,United Kingdom,Northern Europe,Western Europe,< 20,16.0,Male,Developer; Programmer; Ninja,Desktop developer,Desktop developer,1 - 2 years,1.5,"Less than $10,000",5000.0,4.22,C; C++; C#; Java; JavaScript,C; C++; C#; Java; JavaScript,Yes,4.0,I'm a student,,,,,,,,Notepad++; Eclipse; Visual Studio,Once a day,10-20 hours per week,Cats,Windows 10,I don't know,I don't have an account,Once a day,I'm curious,I'm self-taught; On-the-job training,"I'm not actively looking, but I am open to new opportunities",Salary; Work/life balance; Flexible work hours,Interesting companies rarely respond to me,10%,interview_coffee,Star Wars,,,,,,,,,,,,,,,,,,,,,,
22692,Facebook,United Kingdom,Northern Europe,Western Europe,< 20,16.0,Male,Developer; Programmer; Rockstar,Student,Student,1 - 2 years,1.5,"Less than $10,000",5000.0,4.22,C++; Java; Visual Basic; WordPress,C++; Java; PHP; SQL,Yes,3.0,I'm a student,,,,,,,,Notepad++; Eclipse; Visual Studio,A couple times a week,1-2 hours per week,Dogs,Windows 7,Yes,I don't have an account,Once a week,To keep my skills up to date,B.S. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Office location; Flexible work hours,Writing cover letters,10%,Prepare me for who I will be speaking with,Star Trek,Neutral,Agree somewhat,Agree somewhat,Neutral,Disagree completely,Agree somewhat,Neutral,Agree completely,Neutral,Neutral,This is very important,This is somewhat important,I don't care about this,This is very important,This is very important,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is somewhat important,Inefficient development processes,To get help for my job; Because I can't do my job without it; Beacause I love to learn
22714,Facebook,United Kingdom,Northern Europe,Western Europe,35-39,37.0,Male,Sr. Developer,Full-stack web developer,Full-stack web developer,11+ years,13.0,"$150,000 - $160,000",155000.0,4.22,"Cloud (AWS, GAE, Azure, etc.); JavaScript; Node.js; ReactJS; Redis",JavaScript; Node.js; ReactJS; Redis,Yes,8.0,Employed full-time,Finance / Banking,"10,000+ employees",5-9 people,1,Part-time remote,I love my job,Contacted by external recruiter,Atom; Notepad++; Vim; IntelliJ,Multiple times a day,1-2 hours per week,Cats,Windows 7,Yes,"501 - 1,000",Very rarely,I want to be a better developer,"I'm self-taught; On-the-job training; Full-time, intensive program (e.g. ""boot-camp""); Part-time program (e.g. night school); Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Some college coursework in Computer Science (or related field)",I am not interested in new job opportunities,Tech stack; Quality of colleagues; Building something that's significant,Searching for a job that seems interesting,70%,Be more flexible about interview scheduling; Introduce me to the team; Fewer brainteasers,Star Wars,Agree completely,Agree completely,Agree completely,Agree somewhat,Disagree completely,Disagree somewhat,Neutral,Neutral,Neutral,Disagree completely,This is somewhat important,This is very important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,I don't care about this,This is somewhat important,This is somewhat important,This is somewhat important,Fragile code base; Corporate policies; Unspecific requirements,To get help for my job; To receive help on my personal projects
22747,Facebook,United Kingdom,Northern Europe,Western Europe,30-34,32.0,Male,Developer; Engineer; Programmer; Sr. Developer,Back-end web developer,Back-end web developer,6 - 10 years,8.0,"$130,000 - $140,000",135000.0,4.22,Cassandra; Java; Scala,Cassandra; Haskell; Scala; Spark,No,8.0,Freelance / Contractor,Media / Advertising,100-499 employees,5-9 people,1,I rarely work remotely,I'm somewhat satisfied with my job,Contacted by external recruiter,IntelliJ,Multiple times a day,2-5 hours per week,Dogs,Mac OS X,Yes,"1,001 - 5,000",Once a week,I want to be a better developer,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Some college coursework in Computer Science (or related field); B.S. in Computer Science (or related field)","I'm not actively looking, but I am open to new opportunities",Salary; Tech stack; Building something that's significant,Writing cover letters,60%,Show me more live code; Be more flexible about interview scheduling; Fewer brainteasers,Star Wars,Agree completely,Agree completely,Agree completely,Neutral,Disagree completely,Disagree completely,Neutral,Neutral,Neutral,Disagree completely,This is very important,This is somewhat important,I don't care about this,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,Unrealistic expectations; Corporate policies; Non-technical management,To give help to others; whyso_onlinepresence; Beacause I love to learn
22859,Facebook,United Kingdom,Northern Europe,Western Europe,20-24,22.0,Male,Developer; Programmer; Sr. Developer; Manager; Full-stack Developer,Full-stack web developer,Full-stack web developer,11+ years,13.0,"$50,000 - $60,000",55000.0,4.22,JavaScript; Python,Go; Python,Yes,9.0,Employed full-time,Web Services,10-19 employees,1-4 people,0,Never,I'm somewhat satisfied with my job,Twitter,Sublime,Multiple times a day,2-5 hours per week,Cats,Mac OS X,Yes,2 - 100,Multiple times a day,I'm curious,I'm self-taught; On-the-job training,I am not interested in new job opportunities,Salary; Ability to make or influence important decisions; Tech stack; Company size; Company financials; Work/life balance; Opportunity for advancement; Quality of colleagues; Company culture; Remote working option; Flexible work hours; Building something that's innovative,Taking time off work to interview,60%,Show me more live code; Show me the space in which I will work,Star Wars,Agree completely,Agree somewhat,Agree completely,Agree somewhat,Agree completely,Disagree somewhat,Agree somewhat,Agree completely,Neutral,Disagree completely,This is very important,This is very important,I don't care about this,This is very important,This is very important,This is somewhat important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,,To get help for my job
22977,Facebook,United Kingdom,Northern Europe,Western Europe,30-34,32.0,Male,Developer; Programmer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$30,000 - $40,000",35000.0,4.22,JavaScript; PHP; WordPress,Node.js; ReactJS; WordPress,No,7.0,Employed full-time,Media / Advertising,5-9 employees,1-4 people,0,Never,I'm somewhat dissatisfied with my job,Contacted by external recruiter,Atom; Notepad++; TextMate,Multiple times a day,2-5 hours per week,Dogs,Windows 10,I don't know,2 - 100,Multiple times a day,I want to be a better developer,"I'm self-taught; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.)",I am actively looking for a new job,Salary; Ability to make or influence important decisions; Industry; Company size; Opportunity for advancement; Office location; Quality of colleagues; Company culture; Building something that's significant; Building something that's innovative,Taking time off work to interview,30%,Be more flexible about interview scheduling; Introduce me to the boss; Introduce me to the team; Show me the space in which I will work,Star Wars,Neutral,Agree completely,Agree completely,Agree somewhat,Disagree completely,Disagree completely,Disagree completely,Disagree somewhat,Agree completely,Agree somewhat,This is somewhat important,This is very important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,Unrealistic expectations; Non-technical management; Unspecific requirements,To get help for my job; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
